#identificator;URL;
http_fordo_sk;http://fordo.sk;
https_fordo_sk;https://fordo.sk/;
http_www_fordo_sk;http://www.fordo.sk;
https_www_fordo_sk;https://www.fordo.sk;
http_virtualbox_fordo_sk;http://virtualbox.fordo.sk;
https_virtualbox_fordo_sk;https://virtualbox.fordo.sk;
http_ts3_fordo_sk;http://ts3.fordo.sk;
https_ts3_fordo_sk;https://ts3.fordo.sk;
http_trite_sk;http://trite.sk;
https_trite_sk;https://trite.sk;
http_www_trite_sk;http://www.trite.sk;
https_www_trite_sk;https://www.trite.sk;
